@relation 'Frequency (Hz) vs Intensity (dB)'

@attribute Frequency numeric
@attribute Intensity numeric

@data
2030.76923, 0.16624
800.00000, 0.12205
307.69231, 0.12914
1169.23077, 0.12078
1046.15385, 0.13155
861.53846, 0.13636
1353.84615, 0.13057
1107.69231, 0.14137
1046.15385, 0.13278
861.53846, 0.14100
1292.30769, 0.13871
1661.53846, 0.16299
1107.69231, 0.14163
1661.53846, 0.12779
1169.23077, 0.13319
553.84615, 0.14589
861.53846, 0.13314
1784.61538, 0.12105
1784.61538, 0.11883
861.53846, 0.12350
2276.92308, 0.14407
1292.30769, 0.14128
1415.38462, 0.12854
861.53846, 0.12616
923.07692, 0.12536
1292.30769, 0.16303
1046.15385, 0.13314
861.53846, 0.12748
984.61538, 0.12588
1292.30769, 0.21166
1846.15385, 0.13038
738.46154, 0.15493
1415.38462, 0.12916
553.84615, 0.12313
553.84615, 0.12044
1476.92308, 0.11509
1784.61538, 0.13945
1169.23077, 0.13038
861.53846, 0.14296
1353.84615, 0.13890
1353.84615, 0.13649
2092.30769, 0.13906
1784.61538, 0.12252
923.07692, 0.13451
738.46154, 0.13266
1907.69231, 0.12921
861.53846, 0.14957
984.61538, 0.13134
738.46154, 0.12581
615.38462, 0.13091
2523.07692, 0.12661
1046.15385, 0.12638
923.07692, 0.14202
2707.69231, 0.15659
1046.15385, 0.12969
984.61538, 0.14785
1107.69231, 0.12665
1969.23077, 0.14292
1661.53846, 0.12668
676.92308, 0.14335
615.38462, 0.15051
923.07692, 0.13209
984.61538, 0.12656
1292.30769, 0.14970
676.92308, 0.14483
984.61538, 0.13187
553.84615, 0.13717
984.61538, 0.14311
676.92308, 0.13260
553.84615, 0.12475
1107.69231, 0.13044
676.92308, 0.13980
1230.76923, 0.12575
1169.23077, 0.15457
1230.76923, 0.13492
1292.30769, 0.13130
1230.76923, 0.12765
923.07692, 0.13643
738.46154, 0.14711
1107.69231, 0.13161
2400.00000, 0.13617
861.53846, 0.12788
3753.84615, 0.12699
1107.69231, 0.14715
1600.00000, 0.13109
1538.46154, 0.12488
430.76923, 0.12637
676.92308, 0.13483
1230.76923, 0.15711
1046.15385, 0.14940
1169.23077, 0.13713
1969.23077, 0.12645
1353.84615, 0.13222
2092.30769, 0.17714
1723.07692, 0.13444
861.53846, 0.15301
800.00000, 0.13677
984.61538, 0.13851
2584.61538, 0.13124
2892.30769, 0.13474
1107.69231, 0.11654
1107.69231, 0.14035
553.84615, 0.13184
1107.69231, 0.13977
1476.92308, 0.12720
553.84615, 0.13904
1230.76923, 0.12240
923.07692, 0.14736
1600.00000, 0.13309
1353.84615, 0.12958
1723.07692, 0.12738
1230.76923, 0.14060
861.53846, 0.13934
430.76923, 0.12331
1723.07692, 0.14354
1476.92308, 0.12713
1292.30769, 0.12888
1600.00000, 0.12738
1353.84615, 0.14141
1292.30769, 0.13542
1292.30769, 0.14646
738.46154, 0.13069
553.84615, 0.12813
1230.76923, 0.13323
676.92308, 0.12093
738.46154, 0.12200
1292.30769, 0.14077
1230.76923, 0.13026
676.92308, 0.12902
1415.38462, 0.12520
1169.23077, 0.13755
1107.69231, 0.13167
984.61538, 0.14761
1107.69231, 0.11826
1723.07692, 0.12601
2707.69231, 0.12260
430.76923, 0.12730
1907.69231, 0.14027
1046.15385, 0.13342
61.53846, 0.12491
2523.07692, 0.13940
800.00000, 0.14019
1661.53846, 0.13277
676.92308, 0.15083
553.84615, 0.13463
1169.23077, 0.14192
676.92308, 0.13373
1292.30769, 0.13061
1230.76923, 0.64984
246.15385, 0.37169
1538.46154, 0.27922
1600.00000, 0.31368
1415.38462, 0.44619
1230.76923, 0.13357
492.30769, 2.64058
184.61538, 0.86217
369.23077, 0.31847
800.00000, 0.15458
492.30769, 0.14197
1292.30769, 0.14362
923.07692, 0.12382
1969.23077, 0.13913
676.92308, 0.13660
1353.84615, 0.12684
1600.00000, 0.14530
1784.61538, 0.14207
1723.07692, 0.15093
553.84615, 0.12430
1046.15385, 0.12061
1107.69231, 0.12248
1169.23077, 0.15846
738.46154, 0.12160
1169.23077, 0.13341
1107.69231, 0.15400
923.07692, 0.12971
1476.92308, 0.13703
61.53846, 0.14752
1661.53846, 0.12378
553.84615, 0.12606
1230.76923, 0.13564
984.61538, 0.12671
1476.92308, 0.13922
1292.30769, 0.12765
2153.84615, 0.14743
553.84615, 0.12353
1046.15385, 0.12791
2215.38462, 0.13115
923.07692, 0.13680
1169.23077, 0.13342
1046.15385, 0.12974
984.61538, 0.11684
553.84615, 0.12950
2584.61538, 0.12496
984.61538, 0.15618
738.46154, 0.13068
553.84615, 0.12414
1846.15385, 0.12158
923.07692, 0.13262
1846.15385, 0.12571
1661.53846, 0.13324
2092.30769, 0.12820
1230.76923, 0.14479
1538.46154, 0.13266
1415.38462, 0.12916
1600.00000, 0.13376
430.76923, 0.14841
615.38462, 0.12395
2338.46154, 0.12799
2092.30769, 0.11731
800.00000, 0.13589
246.15385, 0.13466
676.92308, 0.12641
3507.69231, 0.12171
246.15385, 0.13887
246.15385, 0.12546
1230.76923, 0.13627
1230.76923, 0.13235
1292.30769, 0.16928
1230.76923, 0.13747
1046.15385, 0.13443
1107.69231, 0.15490
307.69231, 0.12794
676.92308, 0.16266
923.07692, 0.13433
2276.92308, 0.15357
1353.84615, 0.14715
1292.30769, 0.13439
1661.53846, 0.13387
1907.69231, 0.13097
1230.76923, 0.14135
1046.15385, 0.12509
861.53846, 0.12884
1230.76923, 0.14647
1600.00000, 0.12333
1292.30769, 0.19267
2892.30769, 0.13219
1292.30769, 0.14679
1107.69231, 0.14121
800.00000, 0.12982
676.92308, 0.13404
984.61538, 0.12919
984.61538, 0.14962
1292.30769, 0.13234
1538.46154, 0.15107
1415.38462, 0.16932
738.46154, 0.13686
492.30769, 0.14017
2030.76923, 0.14907
1230.76923, 0.13403
2092.30769, 0.12019
1600.00000, 0.13957
1846.15385, 0.13155
1784.61538, 0.14436
1538.46154, 0.12265
1476.92308, 0.13262
676.92308, 0.13882
1107.69231, 0.13397
1107.69231, 0.13793
676.92308, 0.12939
1353.84615, 0.13157
2030.76923, 0.13109
800.00000, 0.13000
2400.00000, 0.13318
2338.46154, 0.12917
1907.69231, 0.12566
1353.84615, 0.17269
1476.92308, 0.14318
1230.76923, 0.12931
1292.30769, 0.13697
1353.84615, 0.32049
492.30769, 0.14695
2707.69231, 0.13123
1292.30769, 0.12575
984.61538, 0.12574
738.46154, 0.14337
676.92308, 0.14520
676.92308, 0.14841
1846.15385, 1.46142
1169.23077, 0.12401
676.92308, 0.15322
1353.84615, 0.13798
738.46154, 0.13838
1476.92308, 0.13868
492.30769, 0.23568
1846.15385, 0.12714
1353.84615, 0.12144
1230.76923, 0.12223
1846.15385, 0.12193
1230.76923, 0.13350
1169.23077, 0.11900
2030.76923, 0.13657
923.07692, 0.13584
1292.30769, 0.13302
1353.84615, 0.12602
738.46154, 0.15073
800.00000, 0.13861
1107.69231, 0.15330
984.61538, 0.14577
1107.69231, 0.14159
861.53846, 0.12393
800.00000, 0.12739
800.00000, 0.14305
800.00000, 0.14002
2707.69231, 0.12562
2030.76923, 0.13393
1661.53846, 0.13047
1046.15385, 0.13880
738.46154, 0.13668
738.46154, 0.13278
1107.69231, 0.13892
1353.84615, 0.13795
738.46154, 0.14052
2953.84615, 0.13027
2338.46154, 0.14150
492.30769, 0.13518
1415.38462, 0.15149
676.92308, 0.14800
738.46154, 0.13255
738.46154, 0.13563
1230.76923, 0.12776
800.00000, 0.12407
1476.92308, 0.13063
1169.23077, 0.13633
1169.23077, 0.14104
2646.15385, 0.13592
1107.69231, 0.12734
492.30769, 0.13928
3138.46154, 0.12746
1046.15385, 0.15074
800.00000, 0.13081
615.38462, 0.14446
861.53846, 0.15282
1169.23077, 0.13159
738.46154, 0.14109
676.92308, 0.14494
676.92308, 0.12979
800.00000, 0.13772
1661.53846, 0.13907
1784.61538, 0.13942
1230.76923, 0.13078
923.07692, 0.13025
676.92308, 0.14481
1107.69231, 0.14055
984.61538, 0.12113
1538.46154, 0.11970
1107.69231, 0.13144
1169.23077, 0.16754
738.46154, 0.13296
1600.00000, 0.12918
1415.38462, 0.12362
1230.76923, 0.13028
984.61538, 0.12414
246.15385, 0.12503
2276.92308, 0.13449
1600.00000, 0.13228
1230.76923, 0.13262
1723.07692, 0.13670
1292.30769, 0.12857
923.07692, 0.13539
1107.69231, 0.14488
2584.61538, 0.13251
492.30769, 0.13416
1230.76923, 0.12548
676.92308, 0.13466
1046.15385, 0.12460
984.61538, 0.12598
615.38462, 0.13023
676.92308, 0.12927
800.00000, 0.13598
2276.92308, 0.12900
1107.69231, 0.13308
492.30769, 0.13822
676.92308, 0.14437
1353.84615, 0.13723
307.69231, 0.15851
923.07692, 0.12906
492.30769, 0.12601
923.07692, 0.14923
1476.92308, 0.13419
984.61538, 0.17043
1230.76923, 0.14215
1046.15385, 0.12334
923.07692, 0.14002
984.61538, 0.15276
492.30769, 0.13235
1230.76923, 0.12074
553.84615, 0.13030
61.53846, 0.13844
2030.76923, 0.13181
1107.69231, 0.13452
1107.69231, 0.14997
1415.38462, 0.12491
1107.69231, 0.15295
615.38462, 0.13576
1353.84615, 0.15092
1046.15385, 0.12485
615.38462, 0.13338
1723.07692, 0.12828
1169.23077, 0.12709
615.38462, 0.13905
1538.46154, 0.15465
1476.92308, 0.13183
184.61538, 0.15311
984.61538, 0.14999
1230.76923, 0.13254
676.92308, 0.12827
738.46154, 0.13357
2030.76923, 0.12367
1046.15385, 0.13537
1230.76923, 0.13402
800.00000, 0.13144
984.61538, 0.14203
2953.84615, 0.12757
861.53846, 0.13049
1538.46154, 0.15722
1538.46154, 0.13730
861.53846, 0.12911
1415.38462, 0.13012
800.00000, 0.12859
1046.15385, 0.14087
1846.15385, 0.12441
1476.92308, 0.15463
1107.69231, 0.14327
984.61538, 0.14680
553.84615, 0.12949
984.61538, 0.13200
738.46154, 0.12627
1476.92308, 0.12081
369.23077, 0.12961
2030.76923, 0.12845
492.30769, 0.13398
1846.15385, 0.11293
1292.30769, 0.13923
1661.53846, 0.14176
1230.76923, 0.13930
1846.15385, 0.11761
1784.61538, 0.12040
1538.46154, 0.13771
738.46154, 0.12904
923.07692, 0.14570
492.30769, 0.13497
1538.46154, 0.16049
1723.07692, 0.13300
1538.46154, 0.12808
1969.23077, 0.12635
984.61538, 0.12701
738.46154, 0.15713
246.15385, 0.12802
1476.92308, 0.13285
2400.00000, 0.12744
2338.46154, 0.13732
676.92308, 0.13661
2830.76923, 0.13215
676.92308, 0.13573
861.53846, 0.12383
738.46154, 0.13227
1723.07692, 0.13376
1169.23077, 0.13071
923.07692, 0.13492
307.69231, 0.12687
2338.46154, 0.13539
1046.15385, 0.13153
800.00000, 0.12240
1476.92308, 0.14131
1169.23077, 0.13093
1538.46154, 0.13179
676.92308, 0.13075
923.07692, 0.14378
1415.38462, 0.13342
1292.30769, 0.14001
1046.15385, 0.13654
1476.92308, 0.13821
1415.38462, 0.18057
1292.30769, 0.18501
1415.38462, 0.15482
1415.38462, 0.16465
738.46154, 0.13719
861.53846, 0.12486
1046.15385, 0.14806
2215.38462, 0.12482
1230.76923, 0.13236
1784.61538, 0.12128
1230.76923, 0.13489
1107.69231, 0.13080
984.61538, 0.12879
1046.15385, 0.13567
1600.00000, 0.12920
1600.00000, 0.12883
1415.38462, 0.12547
861.53846, 0.14067
1169.23077, 0.14256
1476.92308, 0.13741
1107.69231, 0.13755
1907.69231, 0.12398
1415.38462, 0.15019
1107.69231, 0.13594
1046.15385, 0.13441
1353.84615, 0.14388
1846.15385, 0.14786
2338.46154, 0.14709
861.53846, 0.13693
1353.84615, 0.13918
800.00000, 0.12779
1353.84615, 0.12952
984.61538, 0.13703
184.61538, 0.14259
184.61538, 0.13330
553.84615, 0.14570
3015.38462, 0.13194
984.61538, 0.12291
923.07692, 0.14086
1353.84615, 0.13912
923.07692, 0.14897
246.15385, 0.15822
1292.30769, 0.14747
800.00000, 0.14031
2030.76923, 0.14253
1353.84615, 0.13543
861.53846, 0.12312
1107.69231, 0.13582
1169.23077, 0.14474
246.15385, 0.13914
1107.69231, 0.13356
923.07692, 0.13646
2338.46154, 0.15938
1169.23077, 0.12803
984.61538, 0.13236
246.15385, 0.12836
984.61538, 0.14156
184.61538, 0.13836
2153.84615, 0.14256
246.15385, 0.15076
1723.07692, 0.12820
2461.53846, 0.12741
1969.23077, 0.13691
1292.30769, 0.14714
307.69231, 0.13832
1169.23077, 0.13714
246.15385, 0.16088
246.15385, 0.14973
184.61538, 0.13116
246.15385, 0.14674
246.15385, 0.13913
184.61538, 0.16458
246.15385, 0.12669
246.15385, 0.12556
1415.38462, 0.13537
184.61538, 0.13490
1415.38462, 0.13886
1661.53846, 0.11873
430.76923, 0.13960
984.61538, 0.12852
61.53846, 0.12269
1046.15385, 0.11441
2646.15385, 0.13090
307.69231, 0.13485
246.15385, 0.11828
246.15385, 0.12889
553.84615, 0.15812
1230.76923, 0.12625
2030.76923, 0.14398
492.30769, 0.13208
800.00000, 0.12584
1169.23077, 0.14448
1846.15385, 0.14196
246.15385, 0.14453
1169.23077, 0.13010
923.07692, 0.13892
984.61538, 0.16028
800.00000, 0.14145
1907.69231, 0.12324
984.61538, 0.13175
1415.38462, 0.12250
1600.00000, 0.13647
923.07692, 0.12716
800.00000, 0.12927
923.07692, 0.14483
676.92308, 0.13653
1538.46154, 0.12664
2092.30769, 0.12276
1230.76923, 0.12900
923.07692, 0.13638
246.15385, 0.13926
1230.76923, 0.15664
1230.76923, 0.14746
553.84615, 0.13818
1661.53846, 0.13245
1046.15385, 0.11901
184.61538, 0.15065
676.92308, 0.13055
923.07692, 0.14360
246.15385, 0.12538
2276.92308, 0.12986
553.84615, 0.12950
1415.38462, 0.13281
1046.15385, 0.13232
1169.23077, 0.12083
1353.84615, 0.13554
984.61538, 0.16736
2030.76923, 0.13579
1230.76923, 0.15888
1292.30769, 0.18232
676.92308, 0.15765
1353.84615, 0.13425
1415.38462, 0.13116
1600.00000, 0.13872
1169.23077, 0.13213
1846.15385, 0.13891
492.30769, 0.13276
984.61538, 0.12560
1538.46154, 0.13496
1415.38462, 0.12170
923.07692, 0.15114
676.92308, 0.12649
615.38462, 0.11882
800.00000, 0.13539
2892.30769, 0.12236
676.92308, 0.14405
1353.84615, 0.13393
676.92308, 0.13567
1107.69231, 0.12719
615.38462, 0.14429
1169.23077, 0.13104
1046.15385, 0.13591
1784.61538, 0.14630
1107.69231, 0.11892
1415.38462, 0.15421
800.00000, 0.13852
492.30769, 0.13323
1538.46154, 0.12979
1169.23077, 0.13888
861.53846, 0.14286
1723.07692, 0.13830
984.61538, 0.14811
1538.46154, 0.14091
1292.30769, 0.11936
1046.15385, 0.12996
61.53846, 0.13148
1230.76923, 0.14833
1415.38462, 0.17158
738.46154, 0.13821
1661.53846, 0.14778
2030.76923, 0.12980
1538.46154, 0.12997
1907.69231, 0.14943
1784.61538, 0.13354
1107.69231, 0.12525
984.61538, 0.14379
553.84615, 0.14307
1292.30769, 0.12754
1107.69231, 0.13207
676.92308, 0.12314
1292.30769, 0.12535
4000.00000, 0.12762
184.61538, 0.15926
246.15385, 0.82480
1046.15385, 0.13040
1169.23077, 0.13512
615.38462, 0.12706
1415.38462, 0.14502
1661.53846, 0.13606
1107.69231, 0.14958
861.53846, 0.12506
861.53846, 0.13315
2030.76923, 0.12960
1292.30769, 0.13411
1169.23077, 0.13532
1353.84615, 0.13288
1230.76923, 0.13360
1476.92308, 0.13514
738.46154, 0.13383
3261.53846, 0.13623
1538.46154, 0.12448
2461.53846, 0.12642
738.46154, 0.13936
553.84615, 0.13543
2646.15385, 0.12678
1907.69231, 0.13348
2030.76923, 0.13477
1230.76923, 0.12850
984.61538, 0.13116
1846.15385, 0.12926
923.07692, 0.12543
861.53846, 0.12712
1415.38462, 0.15502
615.38462, 0.12762
1661.53846, 0.13475
861.53846, 0.13651
1661.53846, 0.12835
861.53846, 0.13254
1353.84615, 0.12308
923.07692, 0.13470
2215.38462, 0.12286
738.46154, 0.14044
1846.15385, 0.14439
1784.61538, 0.13250
3015.38462, 0.12692
1415.38462, 0.12863
184.61538, 0.12840
1046.15385, 0.16056
923.07692, 0.12941
800.00000, 0.12973
1600.00000, 0.15150
1230.76923, 0.12397
1353.84615, 0.12739
307.69231, 0.12364
923.07692, 0.14288
553.84615, 0.13248
1353.84615, 0.13582
2030.76923, 0.14778
3323.07692, 0.12993
923.07692, 0.12455
861.53846, 0.13784
676.92308, 0.13042
1476.92308, 0.14202
1169.23077, 0.11506
676.92308, 0.13218
3692.30769, 0.12563
861.53846, 0.13326
1353.84615, 0.13556
553.84615, 0.15300
2461.53846, 0.12885
430.76923, 0.14408
2338.46154, 0.13216
1415.38462, 0.12744
61.53846, 0.11756
1784.61538, 0.12334
1538.46154, 0.15577
1292.30769, 0.12848
184.61538, 0.14240
1169.23077, 0.13073
615.38462, 0.15069
984.61538, 0.13655
738.46154, 0.13055
676.92308, 0.14242
738.46154, 0.12741
1107.69231, 0.12820
1538.46154, 0.15072
2953.84615, 0.13464
1415.38462, 0.13935
1230.76923, 0.13220
1107.69231, 0.13588
1476.92308, 0.12918
2830.76923, 0.12245
2215.38462, 0.12432
738.46154, 0.13763
984.61538, 0.14860
738.46154, 0.12831
307.69231, 0.13562
615.38462, 0.14276
738.46154, 0.13149
984.61538, 0.13855
800.00000, 0.12822
1600.00000, 0.12433
1107.69231, 0.13563
923.07692, 0.12262
984.61538, 0.13313
1353.84615, 0.12740
923.07692, 0.12550
492.30769, 0.13921
861.53846, 0.15300
1538.46154, 0.12619
1169.23077, 0.15628
984.61538, 0.14375
553.84615, 0.14491
1230.76923, 0.12686
2092.30769, 0.13378
923.07692, 0.14828
984.61538, 0.13826
800.00000, 0.11964
1107.69231, 0.13950
1476.92308, 0.12858
3200.00000, 0.12983
923.07692, 0.12532
2584.61538, 0.12458
738.46154, 0.13355
2338.46154, 0.13321
4000.00000, 0.12430
1415.38462, 0.12523
1969.23077, 0.12762
1353.84615, 0.13737
615.38462, 0.12153
1353.84615, 0.75785
1661.53846, 0.23899
1292.30769, 0.18094
1723.07692, 0.13573
2030.76923, 0.12824
492.30769, 0.14571
369.23077, 0.35098
369.23077, 0.32611
1476.92308, 0.14646
1415.38462, 0.42395
615.38462, 0.25369
1415.38462, 0.17619
369.23077, 0.17958
430.76923, 0.17411
1169.23077, 0.45768
430.76923, 0.14809
430.76923, 0.22740
369.23077, 0.21517
1353.84615, 0.36639
1230.76923, 0.17457
1353.84615, 0.15334
1415.38462, 0.25872
1292.30769, 0.18396
1169.23077, 0.40634
430.76923, 0.24868
1415.38462, 0.43481
1292.30769, 0.22330
553.84615, 0.13785
1230.76923, 0.27619
1353.84615, 0.74333
123.07692, 0.68960
369.23077, 0.51402
1353.84615, 0.16047
1415.38462, 0.47413
1353.84615, 0.89456
307.69231, 0.21824
246.15385, 0.39803
1292.30769, 0.26192
1353.84615, 0.13579
2092.30769, 0.14909
984.61538, 0.11931
2769.23077, 0.12148
984.61538, 0.13431
1046.15385, 0.12651
1415.38462, 0.82628
369.23077, 0.66205
246.15385, 0.60848
369.23077, 0.68787
369.23077, 0.27416
861.53846, 0.14157
1169.23077, 0.13874
1169.23077, 0.41209
1046.15385, 0.14326
1230.76923, 0.16187
2892.30769, 0.14556
1353.84615, 0.18304
1476.92308, 0.31305
1292.30769, 0.13183
1292.30769, 0.14194
1353.84615, 0.13223
738.46154, 0.12273
1046.15385, 0.12351
1661.53846, 0.13195
2953.84615, 0.13589
800.00000, 0.13457
861.53846, 0.14372
615.38462, 0.12913
492.30769, 0.13564
861.53846, 0.13140
800.00000, 0.14024
1784.61538, 0.12583
1292.30769, 0.14749
676.92308, 0.13433
2892.30769, 0.13252
2276.92308, 0.14203
246.15385, 0.27331
184.61538, 0.27116
676.92308, 0.13590
1661.53846, 0.12437
1230.76923, 0.14836
676.92308, 0.12889
1046.15385, 0.13146
1046.15385, 0.13866
1723.07692, 0.13122
1353.84615, 0.13879
676.92308, 0.13896
1353.84615, 0.19475
1292.30769, 0.39220
1292.30769, 0.30506
1230.76923, 0.33411
1415.38462, 0.19327
492.30769, 0.13697
1046.15385, 0.12756
2092.30769, 0.13094
1046.15385, 0.12556
1107.69231, 0.14271
984.61538, 0.13355
676.92308, 0.12769
800.00000, 0.13907
1046.15385, 0.12598
2092.30769, 0.12439
307.69231, 0.12213
923.07692, 0.12429
1107.69231, 0.14386
1046.15385, 0.13181
923.07692, 0.14174
1415.38462, 0.12871
1230.76923, 0.12782
923.07692, 0.13012
553.84615, 0.13925
553.84615, 0.13198
1230.76923, 0.35682
1476.92308, 0.13783
923.07692, 0.21597
984.61538, 0.11977
1415.38462, 0.12917
1723.07692, 0.14246
861.53846, 0.15078
861.53846, 0.12820
923.07692, 0.13989
800.00000, 0.15531
1784.61538, 0.13027
861.53846, 0.14316
984.61538, 0.13439
800.00000, 0.13554
2769.23077, 0.12019
676.92308, 0.13180
923.07692, 0.12820
1169.23077, 0.13446
1415.38462, 0.13548
984.61538, 0.12809
984.61538, 0.13360
1353.84615, 0.13002
923.07692, 0.13535
2400.00000, 0.13588
1107.69231, 0.14382
676.92308, 0.13509
1353.84615, 0.13984
1415.38462, 0.13712
1169.23077, 0.13338
1230.76923, 0.12133
1230.76923, 0.13158
676.92308, 0.13193
1292.30769, 0.12655
615.38462, 0.15295
1969.23077, 0.14785
923.07692, 0.14021
1600.00000, 0.15148
1107.69231, 0.13887
1723.07692, 0.12770
738.46154, 0.11877
676.92308, 0.12607
1600.00000, 0.13476
676.92308, 0.15726
61.53846, 0.12203
1723.07692, 0.13706
923.07692, 0.11856
861.53846, 0.13478
923.07692, 0.14231
246.15385, 0.12087
1723.07692, 0.13400
1353.84615, 0.13418
923.07692, 0.12811
430.76923, 0.13362
1353.84615, 0.12290
553.84615, 0.12866
1969.23077, 0.11875
1353.84615, 0.13051
1784.61538, 0.12095
1169.23077, 0.13469
615.38462, 0.13390
1476.92308, 0.12990
1107.69231, 0.12971
1230.76923, 0.12986
553.84615, 0.13034
861.53846, 0.12855
1169.23077, 0.12002
1661.53846, 0.13019
3200.00000, 0.12269
1230.76923, 0.13131
2276.92308, 0.12832
738.46154, 0.13487
1107.69231, 0.14116
246.15385, 0.14936
738.46154, 0.13591
1476.92308, 0.11910
2153.84615, 0.13594
1476.92308, 0.14343
184.61538, 0.15613
923.07692, 0.12517
184.61538, 0.14383
1353.84615, 0.13718
1723.07692, 0.14421
1538.46154, 0.14910
2338.46154, 1.23693
2215.38462, 0.12816
738.46154, 0.15123
1230.76923, 0.13796
307.69231, 0.15052
861.53846, 0.13833
923.07692, 0.14173
861.53846, 0.13684
1415.38462, 0.14949
1538.46154, 0.14172
1476.92308, 0.13909
861.53846, 0.12883
1230.76923, 0.13583
2707.69231, 0.14238
1107.69231, 0.16352
923.07692, 0.13633
430.76923, 0.12983
984.61538, 0.13870
1600.00000, 0.13003
123.07692, 0.15140
1846.15385, 0.12653
738.46154, 0.13764
1661.53846, 0.15434
1969.23077, 0.14180
1353.84615, 0.14333
2153.84615, 0.13192
4000.00000, 0.13940
246.15385, 0.13904
738.46154, 0.14487
246.15385, 0.13251
1169.23077, 0.13909
184.61538, 0.13477
1292.30769, 0.32432
430.76923, 0.34095
369.23077, 0.23071
1969.23077, 0.13535
676.92308, 0.13132
1969.23077, 0.24837
1907.69231, 0.12466
1292.30769, 0.16507
738.46154, 0.14219
1353.84615, 0.13622
738.46154, 0.12979
1169.23077, 0.13048
923.07692, 0.12708
1661.53846, 0.14144
2461.53846, 0.13173
1415.38462, 0.13623
1353.84615, 0.13432
1292.30769, 0.18492
1723.07692, 0.13191
1723.07692, 0.13861
1784.61538, 0.12556
430.76923, 0.14760
1476.92308, 0.12902
1107.69231, 0.12918
1353.84615, 0.15187
1107.69231, 0.15570
1046.15385, 0.14141
923.07692, 0.14674
1907.69231, 0.12560
1415.38462, 0.12722
1169.23077, 0.13358
553.84615, 0.13806
184.61538, 0.20374
1907.69231, 0.12861
1292.30769, 0.12773
984.61538, 0.13544
615.38462, 0.14084
984.61538, 0.13244
1169.23077, 0.13371
984.61538, 0.13093
1107.69231, 0.14265
1046.15385, 0.16193
1784.61538, 0.14119
1661.53846, 0.13331
923.07692, 0.12716
3692.30769, 0.12499
369.23077, 0.43544
923.07692, 0.14534
369.23077, 0.15162
1169.23077, 0.12936
61.53846, 0.13700
492.30769, 0.12251
1292.30769, 0.13139
1538.46154, 0.13399
492.30769, 0.13013
2707.69231, 0.13869
1230.76923, 0.12509
1230.76923, 0.15473
1784.61538, 0.12877
1107.69231, 0.13931
984.61538, 0.14007
369.23077, 0.12538
1476.92308, 0.12198
1476.92308, 0.14656
1353.84615, 0.12963
553.84615, 0.14505
984.61538, 0.12872
1353.84615, 0.13100
1846.15385, 0.15841
1292.30769, 0.15100
1169.23077, 0.13003
2092.30769, 0.12969
1046.15385, 0.12102
923.07692, 0.13130
1723.07692, 0.14241
800.00000, 0.13712
1107.69231, 0.14153
2461.53846, 0.13647
1907.69231, 0.14068
1169.23077, 0.14467
1661.53846, 0.13137
492.30769, 0.14573
307.69231, 0.12294
861.53846, 0.15116
861.53846, 0.14593
1907.69231, 0.11922
1046.15385, 0.14129
430.76923, 0.13001
